0.13333333333333333,0.5,0.06666666666666667,1.0
0.7333333333333333,0.18181818181818182,0.26666666666666666,0.75
0.4,0.16666666666666666,0.06666666666666667,1.0
0.4,0.5,0.3333333333333333,0.8
0.7333333333333333,0.18181818181818182,0.4,0.6666666666666666
0.4,0.16666666666666666,0.26666666666666666,0.5
0.4666666666666667,0.14285714285714285,0.06666666666666667,1.0
0.7333333333333333,0.18181818181818182,0.3333333333333333,0.6
0.4666666666666667,0.2857142857142857,0.6,0.3333333333333333
0.6,0.2222222222222222,0.2,1.0
